id,temperature,pressure,humidity,wind_speed,wind_direction,precipitation,snowing,cloudiness,target
TRAIN_07748,17.007300000000043,987.6,88.8,2.6,193.2,0.3,False,75.6,3.823
TRAIN_07749,15.67040000000003,1000.4,80.4,0.6,153.8,0.0,False,0.0,3.206
TRAIN_07750,4.574000000000012,1024.8,83.4,2.4,241.8,0.0,False,4.0,3.788
TRAIN_07751,22.33200000000005,1012.6,83.4,2.4,196.0,0.06,False,35.0,5.009
TRAIN_07752,4.0779999999999745,1020.0,75.4,2.4,176.4,0.0,False,18.4,5.387
TRAIN_07753,12.53000000000003,1023.2,85.0,1.8,208.0,0.0,False,0.0,2.992
TRAIN_07754,18.31200000000007,1005.4,80.2,4.4,144.0,0.36,False,60.0,6.004
TRAIN_07755,21.394000000000005,1013.4,70.8,2.0,126.6,0.06,False,27.0,5.017
TRAIN_07756,22.114000000000033,1020.0,67.6,1.2,171.8,0.06,False,34.4,3.21
TRAIN_07757,23.470000000000027,1017.0,62.4,2.0,120.0,0.0,False,28.0,2.63
TRAIN_07758,10.27800000000002,1013.8,80.4,1.2,106.0,0.06,False,53.8,3.916
TRAIN_07759,9.895999999999958,1019.0,62.0,2.2,106.0,0.06,False,18.4,3.811
TRAIN_07760,5.564000000000078,1024.2,97.4,0.8,143.4,0.0,False,18.0,6.222
TRAIN_07761,27.932000000000016,1002.2,49.2,2.2,152.2,0.06,False,18.0,5.737
TRAIN_07762,16.444000000000017,1007.6,83.0,3.6,202.0,0.12,False,53.0,2.848
TRAIN_07763,10.826000000000022,1034.0,52.2,2.2,86.4,0.0,False,15.0,0.754
TRAIN_07764,32.946000000000026,1019.6,46.2,3.0,129.6,0.0,False,4.0,13.596
TRAIN_07765,17.182000000000016,1020.4,73.4,1.0,70.0,0.0,False,12.0,3.909
TRAIN_07766,16.798000000000002,1016.0,56.4,2.0,127.8,0.0,False,20.0,11.246
TRAIN_07767,13.539999999999964,1024.0,83.2,2.8,198.8,0.0,False,54.6,11.427
TRAIN_07768,21.034400000000005,1013.8,67.8,1.8,215.0,0.0,False,28.8,8.768
TRAIN_07769,23.387200000000007,1017.0,61.0,1.6,217.2,0.0,False,0.0,10.394
TRAIN_07770,13.27520000000004,1022.2,58.4,2.4,143.0,0.0,False,24.8,6.97
TRAIN_07771,23.378000000000043,1020.0,51.0,4.6,144.0,0.0,False,23.0,3.817
TRAIN_07772,18.384000000000015,1017.8,63.2,2.2,140.0,0.0,False,23.0,7.953
TRAIN_07773,30.669800000000066,1014.0,58.0,1.6,205.4,0.06,False,11.2,5.656
TRAIN_07774,31.514000000000067,1015.8,49.6,2.8,188.0,0.0,False,34.0,7.339
TRAIN_07775,28.760000000000048,1018.4,48.4,2.6,150.0,0.0,False,16.0,5.436
TRAIN_07776,11.855999999999995,1016.8,45.4,5.6,246.0,0.06,False,31.0,11.328
TRAIN_07777,20.706000000000017,1021.2,58.8,1.2,69.4,0.0,False,12.0,0.499
TRAIN_07778,21.760000000000048,1016.8,71.4,2.2,166.0,0.18,False,23.0,5.796
TRAIN_07779,16.06800000000004,1017.6,74.8,1.4,184.0,0.0,False,6.4,1.394
TRAIN_07780,25.216000000000008,1017.0,73.8,1.6,106.0,0.06,False,43.6,1.346
TRAIN_07781,14.9341,1000.6,70.0,2.0,175.6,0.0,False,3.2,3.608
TRAIN_07782,13.75200000000001,1015.2,63.8,1.2,126.0,0.06,False,35.0,8.63
TRAIN_07783,9.60170000000005,1005.4,83.4,3.2,167.8,0.12,False,68.0,11.018
TRAIN_07784,16.396000000000015,1006.8,80.8,5.2,242.0,0.0,False,56.0,13.543
TRAIN_07785,17.810000000000002,1017.8,79.0,1.0,198.0,0.0,False,8.0,0.767
TRAIN_07786,19.32200000000006,1025.2,46.0,2.6,106.0,0.0,False,20.0,2.692
TRAIN_07787,5.096000000000004,1009.4,73.6,4.6,290.0,0.24,False,48.0,12.184
TRAIN_07788,13.94300000000004,1002.4,88.2,2.6,198.4,0.8400000000000001,False,59.6,5.768
TRAIN_07789,12.172000000000025,1022.0,72.2,2.6,204.8,0.06,False,15.2,4.314
TRAIN_07790,10.454000000000008,1024.8,72.2,1.6,10.0,0.0,False,8.0,1.847
TRAIN_07791,21.341000000000008,999.8,66.4,0.8,107.2,0.0,False,0.0,2.502
TRAIN_07792,21.327999999999975,1021.6,82.2,1.0,146.8,0.06,False,19.8,1.017
TRAIN_07793,13.314000000000078,1010.0,72.6,6.2,236.0,0.18,False,38.0,10.401
TRAIN_07794,17.944000000000017,1020.8,72.4,1.0,173.0,0.0,False,15.0,7.511
TRAIN_07795,21.33400000000006,1015.8,51.6,2.6,120.0,0.0,False,12.0,8.328
TRAIN_07796,13.926000000000045,1014.2,82.0,1.8,139.6,0.3,False,66.8,3.633
TRAIN_07797,15.58400000000006,1019.0,55.0,2.6,118.0,0.0,False,31.0,2.094
TRAIN_07798,14.539999999999964,1008.2,71.0,2.4,198.6,0.0,False,41.0,11.252
TRAIN_07799,24.333000000000027,1000.4,50.0,2.2,171.4,0.0,False,0.8,3.086
TRAIN_07800,19.008000000000038,1018.8,76.4,1.8,50.0,0.0,False,22.0,5.967
TRAIN_07801,22.33200000000005,1015.0,72.6,1.4,188.0,0.0,False,17.4,2.253
TRAIN_07802,16.274,1015.4,78.4,1.4,80.4,0.0,False,6.4,3.875
TRAIN_07803,19.204000000000008,1002.4,79.8,1.2,179.0,0.12,False,81.6,0.582
TRAIN_07804,17.260000000000048,1019.6,38.4,5.0,206.0,0.0,False,27.0,3.236
TRAIN_07805,17.646000000000015,1022.0,57.8,2.2,190.0,0.0,False,16.0,6.035
TRAIN_07806,20.54600000000005,1018.4,77.2,1.0,197.2,0.0,False,27.8,2.731
TRAIN_07807,7.972000000000037,1002.2,86.8,2.2,104.0,0.24,False,49.0,1.994
TRAIN_07808,16.454000000000008,1021.6,63.4,4.2,254.6,0.0,False,31.0,5.032
TRAIN_07809,17.964,1023.6,67.8,3.2,115.4,0.0,False,20.6,6.408
TRAIN_07810,23.420000000000073,1012.2,72.8,2.0,54.0,0.0,False,34.0,5.578
TRAIN_07811,5.382000000000005,1002.0,95.6,2.8,196.0,0.18,False,81.0,9.822
TRAIN_07812,11.004000000000019,1009.2,67.6,5.8,244.0,0.0,False,33.4,8.358
TRAIN_07813,10.005999999999972,1028.8,89.8,0.8,84.0,0.0,False,18.0,2.258
TRAIN_07814,11.55400000000003,1016.6,82.0,1.6,124.0,0.0,False,15.2,6.113
TRAIN_07815,8.494000000000028,1022.6,68.4,4.2,245.0,0.18,False,41.4,2.245
TRAIN_07816,4.976000000000056,1010.0,77.2,4.2,290.0,0.24,False,52.4,12.628
TRAIN_07817,18.942000000000007,1014.0,49.6,3.8,252.0,0.18,False,22.0,4.244
TRAIN_07818,9.096000000000004,1018.2,84.4,2.2,173.0,0.0,False,41.0,9.599
TRAIN_07819,20.370000000000005,1023.0,80.2,1.6,226.6,0.0,False,2.4,8.692
TRAIN_07820,6.480000000000018,1016.8,74.8,2.4,138.0,0.18,False,33.4,5.17
TRAIN_07821,15.430000000000064,1002.8,84.0,3.4,106.0,0.24,False,64.4,13.81
TRAIN_07822,20.00400000000002,1011.8,45.6,3.6,284.0,0.0,False,19.0,9.263
TRAIN_07823,11.944000000000074,1003.4,82.6,4.8,208.2,0.06,False,59.6,7.019
TRAIN_07824,12.177999999999997,1022.6,73.4,2.6,188.0,0.0,False,26.0,6.143
TRAIN_07825,29.95599999999996,1017.0,55.0,2.8,138.0,0.0,False,19.0,6.014
TRAIN_07826,11.241800000000012,995.4,81.6,4.2,245.4,0.18,False,69.6,11.35
TRAIN_07827,12.184000000000026,1010.6,80.6,2.8,184.0,0.54,False,50.0,8.283
TRAIN_07828,15.480000000000018,1021.8,72.8,3.4,246.6,0.0,False,30.0,9.128
TRAIN_07829,34.129999999999995,1024.0,45.2,3.8,207.4,0.0,False,6.4,7.695
TRAIN_07830,23.114000000000033,1016.4,61.8,4.4,224.0,0.06,False,26.0,7.509
TRAIN_07831,12.70900000000006,1008.0,80.8,1.6,106.0,0.0,False,40.8,2.293
TRAIN_07832,24.978000000000065,1016.6,48.4,2.2,138.0,0.0,False,31.0,3.411
TRAIN_07833,8.686000000000035,1026.4,91.0,1.8,182.0,0.06,False,40.4,3.111
TRAIN_07834,5.782000000000039,1035.0,85.6,2.6,100.0,0.0,False,23.0,1.554
TRAIN_07835,16.238,1028.4,66.8,1.2,40.0,0.0,False,23.0,4.677
TRAIN_07836,19.74200000000002,1017.0,85.2,1.6,202.0,0.0,False,34.2,5.402
TRAIN_07837,14.608000000000004,1027.8,69.0,2.8,136.0,0.18,False,37.0,2.694
TRAIN_07838,20.680000000000064,1015.6,63.0,2.4,180.0,0.18,False,31.0,3.858
TRAIN_07839,23.700000000000045,1022.4,44.8,2.6,130.0,0.06,False,34.0,1.612
TRAIN_07840,23.934000000000026,1013.0,45.8,4.6,280.0,0.0,False,38.0,10.284
TRAIN_07841,27.951999999999998,1018.4,62.4,2.2,158.0,0.0,False,15.0,8.784
TRAIN_07842,3.962000000000046,1028.8,93.0,1.0,90.0,0.0,False,10.4,1.463
TRAIN_07843,14.16500000000002,989.0,89.6,1.8,191.8,0.12,False,70.4,5.029
TRAIN_07844,19.36000000000007,1005.6,71.6,4.8,162.0,0.24,False,46.0,3.14
TRAIN_07845,9.402000000000044,1033.8,86.6,1.2,154.0,0.0,False,8.0,3.004
TRAIN_07846,11.194000000000017,1022.2,71.6,0.6,178.0,0.0,False,0.0,5.546
TRAIN_07847,22.505999999999972,1017.6,70.4,1.6,90.0,0.0,False,15.0,2.14
TRAIN_07848,10.438000000000045,1029.2,82.0,2.0,134.6,0.0,False,19.0,2.422
TRAIN_07849,17.812000000000012,1017.4,36.0,3.2,198.0,0.0,False,4.0,2.516
TRAIN_07850,14.713999999999999,1032.2,63.0,2.6,158.0,0.0,False,15.0,8.293
TRAIN_07851,17.400000000000034,1013.0,73.6,1.8,173.0,0.18,False,33.4,4.024
TRAIN_07852,12.095000000000027,1016.2,89.4,1.2,226.0,0.0,False,22.0,2.167
TRAIN_07853,19.246000000000038,1020.8,80.0,1.6,214.0,0.0,False,6.4,1.444
TRAIN_07854,14.080000000000041,1016.8,49.8,2.0,52.0,0.0,False,0.0,13.416
TRAIN_07855,14.230000000000018,1032.0,83.0,1.2,76.4,0.0,False,11.2,2.024
TRAIN_07856,16.05600000000004,1016.8,70.4,1.2,58.0,0.0,False,0.0,3.033
TRAIN_07857,8.031131250000044,1010.2,77.0,2.8,125.6,0.06,False,48.0,3.4
TRAIN_07858,8.51600000000002,999.6,85.4,4.2,133.2,0.3,False,65.6,5.244
TRAIN_07859,15.936000000000035,1017.0,84.2,1.0,94.0,0.06,False,22.0,4.592
TRAIN_07860,28.05600000000004,1016.2,54.8,2.2,133.4,0.6,False,23.0,1.361
TRAIN_07861,12.27800000000002,1025.0,88.4,1.8,198.0,0.0,False,48.0,2.594
TRAIN_07862,13.960000000000036,1021.6,68.8,4.0,266.0,0.0,False,26.0,9.911
TRAIN_07863,27.096000000000004,1014.6,49.0,3.2,180.0,0.0,False,16.0,3.034
TRAIN_07864,30.125999999999976,1015.4,46.0,1.8,112.0,0.0,False,8.0,4.314
TRAIN_07865,25.266000000000076,1015.4,64.8,1.8,120.0,0.0,False,15.0,6.036
TRAIN_07866,20.10600000000005,1017.2,75.4,1.6,144.0,0.0,False,35.0,3.263
TRAIN_07867,25.08000000000004,1017.0,67.6,1.4,140.0,0.0,False,23.0,5.947
TRAIN_07868,17.82906250000002,1003.8,63.8,1.8,129.8,0.6599999999999999,False,14.6,8.293
TRAIN_07869,20.94034375000001,1025.2,55.4,1.8,184.0,0.06,False,1.6,7.349
TRAIN_07870,22.496000000000038,1022.8,60.0,4.6,44.2,0.0,False,16.0,7.703
TRAIN_07871,14.919499999999971,1031.8,30.4,5.2,158.8,2.46,False,2.8,5.818
TRAIN_07872,9.332000000000107,1001.2,78.8,3.4,178.8,0.0,False,52.8,11.153
TRAIN_07873,9.588000000000022,1032.8,67.8,0.6,113.0,0.0,False,16.0,5.094
TRAIN_07874,28.02800000000002,1014.2,64.6,4.8,226.0,0.24,False,27.0,4.741
TRAIN_07875,22.74200000000002,1018.6,77.6,1.4,253.0,0.0,False,19.0,1.237
TRAIN_07876,30.432000000000016,1017.2,58.0,2.6,155.8,0.0,False,23.0,8.881
TRAIN_07877,10.874000000000024,1018.2,75.4,1.2,140.0,0.18,False,15.0,6.671
TRAIN_07878,23.827999999999975,1015.2,66.8,1.6,186.2,0.0,False,15.0,2.245
TRAIN_07879,24.28800000000001,1018.6,69.2,1.6,68.0,0.0,False,16.0,6.028
TRAIN_07880,20.05600000000004,1018.2,81.4,1.4,198.0,0.0,False,15.0,3.005
TRAIN_07881,17.09200000000004,1029.4,60.2,2.4,176.0,0.0,False,33.0,2.365
TRAIN_07882,27.80000000000001,1021.0,48.2,2.6,134.0,0.0,False,12.0,1.889
TRAIN_07883,5.878000000000043,1032.0,90.6,2.2,113.2,0.0,False,0.0,4.6
TRAIN_07884,14.56800000000004,1007.0,83.0,2.4,76.0,0.18,False,54.0,5.353
TRAIN_07885,18.851999999999975,1013.0,49.4,3.6,130.0,0.06,False,23.0,6.615
TRAIN_07886,21.00200000000001,1025.8,59.4,1.8,166.0,0.0,False,8.0,5.215
TRAIN_07887,16.354000000000042,1020.6,62.2,1.8,192.0,0.0,False,12.0,4.447
TRAIN_07888,12.672000000000025,1022.8,73.8,3.4,249.6,0.06,False,27.0,11.232
TRAIN_07889,5.460000000000036,1004.0,88.4,2.4,186.0,0.0,False,4.0,5.867
TRAIN_07890,21.31600000000003,1014.6,70.4,1.8,122.4,0.0,False,4.0,5.367
TRAIN_07891,24.838000000000022,1016.2,63.6,2.6,220.2,0.0,False,0.0,4.939
TRAIN_07892,9.950900000000047,1021.2,64.2,2.2,94.4,0.0,False,17.8,1.832
TRAIN_07893,16.39220000000006,1023.4,73.2,1.8,122.2,0.06,False,18.4,4.293
TRAIN_07894,14.784000000000049,1019.2,69.6,2.2,205.4,0.0,False,15.0,13.339
TRAIN_07895,18.896000000000015,1021.6,69.4,1.2,122.0,0.0,False,15.0,5.947
TRAIN_07896,11.103468750000047,1000.0,74.4,4.4,237.2,0.36,False,34.6,15.278
TRAIN_07897,10.338000000000022,1004.4,82.8,2.2,158.8,0.36,False,45.0,2.317
TRAIN_07898,23.577999999999975,1017.6,49.8,3.0,74.0,0.0,False,4.0,4.141
TRAIN_07899,15.822000000000003,1012.2,39.4,7.0,280.0,0.18,False,24.0,11.97
TRAIN_07900,21.25200000000001,1015.0,79.0,1.0,62.8,0.0,False,5.6,7.202
TRAIN_07901,21.62200000000007,1019.2,69.2,1.6,129.8,0.0,False,0.0,6.217
TRAIN_07902,10.518000000000029,1020.0,83.4,1.4,198.0,0.06,False,29.0,8.811
TRAIN_07903,12.022000000000048,1015.6,67.4,1.4,226.0,0.06,False,35.0,11.747
TRAIN_07904,6.508000000000038,1033.6,83.6,2.0,140.0,0.0,False,4.0,3.894
TRAIN_07905,12.614000000000033,1010.2,75.8,3.2,216.0,0.36,False,39.0,8.305
TRAIN_07906,10.626000000000033,1014.0,84.8,1.2,238.4,0.0,False,19.0,2.308
TRAIN_07907,10.201999999999998,1020.6,75.0,0.8,166.0,0.0,False,0.0,7.889
TRAIN_07908,28.97800000000001,1014.4,57.6,4.4,220.0,0.0,False,31.0,5.56
TRAIN_07909,20.491999999999962,1021.2,80.0,1.8,168.0,0.0,False,30.2,2.326
TRAIN_07910,11.303999999999974,1029.6,84.4,1.0,138.6,0.0,False,8.0,5.74
TRAIN_07911,12.915999999999997,1017.6,87.8,1.2,188.0,0.0,False,12.0,2.059
TRAIN_07912,8.971000000000004,1010.0,88.0,2.2,93.2,0.06,False,52.8,4.84
TRAIN_07913,29.039999999999964,1013.0,51.4,3.2,144.0,0.24,False,42.0,6.233
TRAIN_07914,19.009206250000034,1023.0,55.2,1.6,176.6,0.0,False,4.8,6.729
TRAIN_07915,18.464,1015.8,79.4,0.8,24.0,0.0,False,24.8,3.574
TRAIN_07916,8.394000000000005,1019.8,56.4,1.6,83.6,0.0,False,18.4,10.789
TRAIN_07917,7.341000000000008,1015.2,78.0,1.6,85.0,0.6599999999999999,False,25.4,6.403
TRAIN_07918,13.213999999999942,1003.2,75.2,4.6,178.4,0.18,False,34.2,6.079
TRAIN_07919,31.716000000000008,1016.4,43.0,2.8,162.0,0.0,False,23.0,5.73
TRAIN_07920,13.388000000000034,1012.2,70.2,3.4,218.0,0.06,False,26.0,4.157
TRAIN_07921,20.462000000000046,1019.8,60.4,2.4,168.0,0.0,False,24.0,6.084
TRAIN_07922,13.486000000000047,1013.6,79.4,4.6,52.4,0.3,False,85.6,11.472
TRAIN_07923,15.521000000000015,994.8,84.4,1.6,208.0,0.06,False,48.8,7.946
TRAIN_07924,29.399999999999977,1014.8,47.8,2.4,148.0,0.0,False,27.0,5.542
TRAIN_07925,14.258000000000038,1010.8,95.0,1.4,98.6,0.12,False,55.4,3.388
TRAIN_07926,25.950000000000045,1023.8,56.2,1.8,120.0,0.0,False,22.0,2.11
TRAIN_07927,21.182000000000016,1015.6,44.4,2.2,198.0,0.0,False,0.0,3.096
TRAIN_07928,23.23199999999997,1014.8,74.2,1.8,146.0,0.18,False,30.0,6.229
TRAIN_07929,5.800000000000011,1023.2,56.4,2.8,192.0,0.0,False,36.6,7.489
TRAIN_07930,17.66760000000005,1016.8,68.4,2.0,137.8,0.6599999999999999,False,20.0,5.125
TRAIN_07931,23.438000000000045,1016.4,53.6,1.4,158.0,0.0,False,30.0,0.786
TRAIN_07932,23.26600000000002,1020.6,51.6,3.2,174.0,0.06,False,20.0,9.419
TRAIN_07933,26.708000000000027,1016.8,53.0,2.8,234.0,0.0,False,27.0,4.038
TRAIN_07934,12.246000000000038,1002.4,61.0,8.8,288.0,0.24,False,46.0,14.491
TRAIN_07935,10.4683,1023.6,83.0,2.0,135.4,0.06,False,38.8,5.925
TRAIN_07936,11.522000000000048,1017.6,87.4,3.2,243.2,0.18,False,67.2,6.856
TRAIN_07937,22.186000000000035,1016.4,54.8,1.6,197.0,0.0,False,15.0,4.426
TRAIN_07938,24.28400000000005,1021.6,42.0,2.4,102.0,0.0,False,23.0,3.572
TRAIN_07939,18.924000000000035,1008.2,69.6,2.4,184.0,0.18,False,54.0,2.724
TRAIN_07940,24.0920000000001,1018.4,73.6,1.6,96.0,0.0,False,30.0,12.116
TRAIN_07941,21.56400000000002,1008.2,66.4,2.8,156.0,0.06,False,19.0,3.796
TRAIN_07942,23.208000000000027,1016.0,72.6,1.0,124.0,0.06,False,18.4,1.709
TRAIN_07943,12.472000000000037,1007.6,62.4,4.4,242.0,0.0,False,37.4,11.846
TRAIN_07944,23.114000000000033,1017.6,77.6,0.8,168.0,0.0,False,12.0,1.79
TRAIN_07945,21.79400000000004,1015.8,59.8,2.2,94.0,0.0,False,23.0,0.95
TRAIN_07946,9.185200000000009,1033.0,88.0,1.4,84.0,0.06,False,38.6,3.364
TRAIN_07947,21.076000000000022,1015.0,72.4,1.2,29.2,0.06,False,25.6,2.613
TRAIN_07948,26.118000000000052,1018.8,60.0,1.2,143.2,0.0,False,8.0,0.788
TRAIN_07949,10.434000000000026,1017.6,91.0,1.8,149.4,0.0,False,59.2,4.004
TRAIN_07950,11.939999999999998,1015.4,87.8,1.2,193.0,0.06,False,52.8,2.352
TRAIN_07951,15.434000000000026,1024.8,62.0,2.0,149.2,0.0,False,48.0,1.353
TRAIN_07952,25.748000000000047,1015.4,52.4,1.6,200.0,0.06,False,38.0,2.881
TRAIN_07953,12.634000000000015,1015.8,78.0,2.2,182.0,0.0,False,12.0,1.998
TRAIN_07954,12.115131250000047,1027.4,92.4,1.6,201.2,0.18,False,66.4,3.452
TRAIN_07955,5.82000000000005,1013.2,85.8,1.4,122.0,0.0,False,12.0,6.724
TRAIN_07956,19.232000000000028,1020.4,70.6,1.4,74.0,0.06,False,30.0,4.087
TRAIN_07957,19.926000000000045,1011.2,68.6,3.4,219.2,0.0,False,31.0,4.547
TRAIN_07958,17.022000000000048,1012.6,52.8,2.2,124.0,0.0,False,16.0,3.262
TRAIN_07959,28.686000000000035,1019.4,51.4,2.2,56.0,0.0,False,24.0,2.345
TRAIN_07960,17.734200000000044,1017.2,76.0,4.8,102.2,0.6,False,65.4,3.943
TRAIN_07961,6.816000000000031,1009.2,86.0,3.0,182.0,0.36,False,63.4,7.223
TRAIN_07962,4.2999999999999545,1022.2,86.4,1.4,116.0,0.0,False,12.0,7.093
TRAIN_07963,14.47006250000004,1001.8,68.8,1.2,147.6,0.06,False,11.6,5.043
TRAIN_07964,16.34200000000004,1007.0,88.4,2.8,139.6,0.24,False,46.0,3.613
TRAIN_07965,14.180656250000027,1022.6,72.6,1.4,257.0,0.0,False,25.2,3.167
TRAIN_07966,21.53400000000005,1022.8,74.6,1.0,211.0,0.0,False,1.6,1.822
TRAIN_07967,19.190000000000055,1022.4,71.4,1.6,88.2,0.0,False,8.0,2.021
TRAIN_07968,22.388000000000034,1014.0,69.6,0.8,198.2,0.0,False,12.0,2.697
TRAIN_07969,15.763000000000034,994.6,90.8,1.2,88.2,0.12,False,43.2,1.764
TRAIN_07970,11.710000000000036,1008.8,85.6,4.6,260.0,0.3,False,57.0,10.323
TRAIN_07971,22.364000000000033,1015.0,57.8,3.8,214.0,0.0,False,23.0,4.86
TRAIN_07972,13.484000000000037,1018.8,79.4,3.2,148.0,0.18,False,42.0,4.88
TRAIN_07973,12.072000000000003,1013.8,86.0,1.8,143.6,0.24,False,53.0,4.348
TRAIN_07974,12.465000000000032,1023.6,69.0,1.0,214.0,0.0,False,42.4,5.037
TRAIN_07975,26.387200000000064,997.2,44.2,5.6,239.2,0.06,False,33.2,11.85
TRAIN_07976,15.176000000000045,1021.6,70.8,3.6,226.0,0.0,False,26.0,7.735
TRAIN_07977,16.20300000000003,1005.2,88.8,1.4,145.6,0.0,False,19.2,4.144
TRAIN_07978,10.349668750000035,1009.0,57.2,5.6,259.0,0.6,False,18.4,13.43
TRAIN_07979,11.124000000000024,1008.8,68.4,4.4,218.0,0.0,False,49.0,5.609
TRAIN_07980,20.619393749999972,1022.8,52.0,1.6,176.8,0.0,False,3.2,7.376
TRAIN_07981,17.10080000000005,1016.6,60.4,3.4,241.4,0.0,False,19.0,9.887
TRAIN_07982,32.14200000000005,1016.0,40.0,4.4,202.0,0.0,False,19.0,6.265
TRAIN_07983,4.760000000000048,1027.0,94.0,1.2,150.4,0.0,False,8.0,2.647
TRAIN_07984,21.700000000000045,1014.2,81.4,1.2,180.0,0.0,False,22.2,2.081
TRAIN_07985,33.08000000000004,1017.0,47.0,3.8,154.0,0.0,False,19.0,3.745
TRAIN_07986,17.55600000000004,1014.8,72.4,2.2,218.0,0.06,False,41.0,3.735
TRAIN_07987,15.536000000000001,1025.2,74.2,4.6,200.0,0.0,False,49.0,5.276
TRAIN_07988,14.212000000000046,1031.2,64.6,2.0,166.0,0.0,False,0.0,8.784
TRAIN_07989,10.612000000000023,1016.0,87.0,2.2,122.0,0.0,False,50.6,9.219
TRAIN_07990,14.634000000000015,1017.2,89.4,0.8,77.4,0.12,False,41.0,7.429
TRAIN_07991,24.362000000000023,1016.6,39.0,3.8,216.0,0.0,False,12.0,2.724
TRAIN_07992,11.57200000000006,1017.8,72.2,2.8,188.0,0.0,False,38.0,9.19
TRAIN_07993,11.791999999999973,1005.2,94.6,0.6,56.2,0.24,False,45.4,0.619
TRAIN_07994,28.638000000000034,1014.6,54.0,2.6,162.0,0.06,False,15.0,1.837
TRAIN_07995,25.99000000000001,1022.2,56.2,2.0,164.0,0.0,False,20.0,9.899
TRAIN_07996,10.730000000000018,1026.6,73.8,1.6,56.0,0.0,False,19.2,10.337
TRAIN_07997,27.012,1011.8,58.4,2.0,190.0,0.06,False,23.0,2.59
TRAIN_07998,19.99399999999997,1013.6,71.2,1.8,193.0,0.0,False,16.0,3.344
TRAIN_07999,30.388000000000034,1015.4,53.0,4.2,210.0,0.06,False,27.0,6.46
TRAIN_08000,23.58200000000005,1018.0,75.0,0.8,103.2,0.6,False,12.0,14.395
TRAIN_08001,12.02800000000002,1014.2,84.4,1.4,198.0,0.06,False,22.0,4.862
TRAIN_08002,25.598000000000013,1014.0,53.8,2.4,206.0,0.0,False,8.0,5.173
TRAIN_08003,23.313999999999965,1020.4,70.8,1.2,146.0,0.0,False,34.0,1.879
TRAIN_08004,9.805006250000076,1018.2,82.0,1.2,205.4,0.0,False,11.6,0.933
TRAIN_08005,22.996000000000038,1014.2,71.0,0.6,146.0,0.0,False,4.0,2.783
TRAIN_08006,8.701999999999998,1029.0,82.0,1.6,92.0,0.0,False,22.0,1.943
TRAIN_08007,7.5,1021.4,56.6,2.4,168.0,0.0,False,49.0,13.989
TRAIN_08008,12.510000000000048,1007.0,83.0,1.8,144.0,0.0,False,42.2,8.82
TRAIN_08009,9.64960000000002,1032.2,89.6,1.6,182.6,0.0,False,51.0,1.071
TRAIN_08010,16.160000000000025,1017.6,67.4,1.0,147.0,0.0,False,0.0,3.223
TRAIN_08011,11.81000000000006,1022.6,35.2,3.2,70.0,0.0,False,16.0,11.765
TRAIN_08012,15.902000000000044,1017.4,58.8,3.6,138.0,0.06,False,28.0,9.034
TRAIN_08013,8.876000000000033,1016.8,82.4,3.8,234.0,0.18,False,34.4,12.151
TRAIN_08014,5.382000000000005,1002.0,95.6,2.8,196.0,0.18,False,81.0,9.822
TRAIN_08015,32.274,1016.0,44.0,3.2,166.0,0.0,False,19.0,5.613
TRAIN_08016,5.587931250000054,999.0,79.4,4.0,306.2,0.18,True,36.8,10.312
TRAIN_08017,21.884000000000015,1013.0,54.0,3.8,206.0,0.0,False,31.0,4.406
TRAIN_08018,8.036000000000001,1017.6,85.4,1.4,184.4,0.0,False,50.6,9.056
TRAIN_08019,20.176000000000045,1011.2,42.2,6.4,264.0,0.0,False,20.0,9.673
TRAIN_08020,21.238,1015.0,55.6,2.4,186.0,0.0,False,50.0,3.602
TRAIN_08021,15.819531250000068,990.0,82.8,4.2,252.0,0.54,False,57.0,7.263
TRAIN_08022,24.696000000000026,1016.2,40.0,5.0,202.0,0.0,False,38.0,8.869
TRAIN_08023,23.75600000000003,1022.4,45.6,3.2,132.0,0.0,False,27.0,5.512
TRAIN_08024,26.36880000000002,1014.8,57.0,2.2,169.2,0.0,False,36.0,3.925
TRAIN_08025,12.970000000000027,1014.8,86.4,0.8,144.2,0.06,False,17.4,0.688
TRAIN_08026,10.766300000000001,1028.6,71.4,1.4,170.0,0.0,False,0.0,5.966
TRAIN_08027,17.53400000000005,1027.0,50.6,2.4,126.6,0.0,False,4.0,5.746
TRAIN_08028,24.710000000000036,1016.8,57.8,1.4,166.0,0.0,False,23.0,5.684
TRAIN_08029,17.01800000000003,1005.2,64.2,7.0,180.0,0.18,False,46.0,14.465
TRAIN_08030,24.460000000000036,1010.4,47.2,2.8,126.0,0.0,False,4.0,9.32
TRAIN_08031,15.782000000000039,1012.4,93.0,1.4,132.0,0.8400000000000001,False,46.0,2.827
TRAIN_08032,9.090137500000026,1000.6,74.4,5.6,244.6,0.4199999999999999,False,36.8,15.559
TRAIN_08033,30.010000000000048,1015.4,50.6,1.4,75.6,0.24,False,19.0,4.689
TRAIN_08034,8.086000000000013,1013.0,79.2,3.6,170.0,0.3,False,56.0,6.981
TRAIN_08035,22.434000000000026,1020.2,69.6,1.4,109.4,0.06,False,38.0,3.277
TRAIN_08036,5.382000000000005,1002.0,95.6,2.8,196.0,0.18,False,81.0,9.822
TRAIN_08037,12.83200000000005,1011.0,85.2,1.8,139.0,0.0,False,20.0,2.825
TRAIN_08038,17.78150000000005,1016.4,61.2,2.8,129.4,0.48,False,52.8,5.482
